,Language,a,b,c,d,prompts
72,SK,košeľa,polokošeľa,emócia,"['hnev', 'úzkosť', 'nadšenie', 'strach', 'bojazlivosť', 'ľak', 'bázeň', 'zbožňovanie', 'nenávisť', 'zášť', 'radosť', 'rozradostenosť', 'potešenie', 'láska', 'otrávenosť', 'podráždenie', 'trápenie', 'zlá_nálada', 'dopálenie', 'husia_koža', 'zúrivosť', 'besnenie', 'šialenstvo', 'znechutenie', 'pobúrenie', 'nazúrenie_sa', 'rozzúrenie_sa', 'pohoršenie', 'urážka', 'úzkostlivosť', 'znepokojenie', 'vnútorný_nepokoj', 'starosť', 'starostlivosť', 'nekľud', 'rozpačitosť', 'podráždenosť', 'nepohoda', 'nepokoj', 'neistota', 'nervozita', 'ľakavosť', 'nervóznosť', 'škrupule', 'zábrany', 'pochybnosť', 'zlá_predtucha', 'obava', 'extáza', 'vytrženie', 'unesenie', 'exaltovanosť', 'rozpaky', 'uspokojenie', 'spokojnosť', 'šťastie', 'blaženosť', 'nešťastie', 'vyľakanie', 'zdesenie', 'zlé_tušenie', 'hrôza', 'zimomriavky', 'mráz_po_chrbte', 'chvenie', 'mrazenie', 'trasenie_od_strachu', 'rozklepanie_sa', 'napätie', 'šteklenie', 'horor', 'hystéria', 'vystrašenie', 'panika', 'teror', 'vydesenie', 'postrašenie', 'záchvat_paniky', 'tréma', 'plachosť', 'ostýchavosť', 'ustrašenosť', 'averzia', 'odpor', 'bridenie', 'sprotivenie_sa', 'opovrhnutie', 'pohŕdanie', 'opovrhovanie', 'nepriateľstvo', 'animozita', 'zloba', 'zlomyseľnosť', 'mizantropia', 'mizogamia', 'mizogýnia', 'mizogynizmus', 'misológia', 'mizoneizmus', 'mizopédia', 'vražednosť', 'oduševnenie', 'povznesenie', 'rozjarenosť', 'vzrušenie', 'neviazanosť', 'plesanie', 'jasanie', 'jasot', 'agape', 'agapé', 'zamilovanosť', 'zaľúbenosť', 'zápal', 'zapálenie', 'benevolencia', 'oddanosť', 'vernosť', 'synovská_láska', 'hlboké_city', 'ľúbenie', 'láskyplnosť', 'loajálnosť', 'šteňacia_láska', 'zaľúbenie', 'zaslepenie', 'uctievanie', 'rozčúlenie', 'nespokojnosť', 'frustrácia', 'obťažovanie', 'muky', 'urazenosť', 'záchvat', 'záchvat_zúrivosti', 'scéna', 'záchvat_hnevu', 'prchkosť', 'popudlivosť', 'splín', 'besnosť', 'zlosť', 'komfort', 'oblaženie', 'vyžarovanie', 'rozhorčenie', 'smútok', 'žiaľ', 'užialenosť', 'predtucha', 'tušenie', 'predvídanie', 'skľúčenosť', 'clivota', 'pochmúrnosť', 'tŕpnutie', 'nesmelosť', 'hanblivosť', 'agresia', 'agresivita', 'zlá_krv', 'antagonizmus', 'bojovnosť', 'triedna_nenávisť', 'zahorknutosť', 'roztrpčenie', 'nevraživosť', 'škodlivosť', 'zlý_úmysel', 'zlovôľa', 'truc', 'trucovanie', 'jed', 'pomstychtivosť', 'eufória', 'zhon', 'červenanie', 'opojenie', 'dráždenie', 'triumf', 'dobročinnosť', 'teplo', 'nirvána', 'osvietenie', 'smútenie', 'strata', 'pálčivosť', 'naliehavosť', 'predzvesť', 'váhavosť', 'nerozhodnosť', 'neasertívnosť', 'na_vojnovej_nohe', 'závisť', 'závistlivosť', 'neprajnosť', 'nevybavené_účty', 'mrzutosť', 'nevrlosť', 'chamtivosť', 'žiarlivosť', 'závisť_penisu', 'nevôľa,zádumčivosť,očakávanie,obavy,nedotklivosť,verva,roztopašnosť,úľak,zľaknutie,agresívnosť']","Slovo ""košeľa""  sa má k slovu ""polokošeľa"" ako slovo ""emócia"" k slovu "
73,SK,loď,jachta,drahokam,"['diamant', 'rubín', 'perla', 'emerald', 'safír']","Slovo ""loď""  sa má k slovu ""jachta"" ako slovo ""drahokam"" k slovu "
74,SK,auto,limuzína,emócia,"['hnev', 'úzkosť', 'nadšenie', 'strach', 'bojazlivosť', 'ľak', 'bázeň', 'zbožňovanie', 'nenávisť', 'zášť', 'radosť', 'rozradostenosť', 'potešenie', 'láska', 'otrávenosť', 'podráždenie', 'trápenie', 'zlá_nálada', 'dopálenie', 'husia_koža', 'zúrivosť', 'besnenie', 'šialenstvo', 'znechutenie', 'pobúrenie', 'nazúrenie_sa', 'rozzúrenie_sa', 'pohoršenie', 'urážka', 'úzkostlivosť', 'znepokojenie', 'vnútorný_nepokoj', 'starosť', 'starostlivosť', 'nekľud', 'rozpačitosť', 'podráždenosť', 'nepohoda', 'nepokoj', 'neistota', 'nervozita', 'ľakavosť', 'nervóznosť', 'škrupule', 'zábrany', 'pochybnosť', 'zlá_predtucha', 'obava', 'extáza', 'vytrženie', 'unesenie', 'exaltovanosť', 'rozpaky', 'uspokojenie', 'spokojnosť', 'šťastie', 'blaženosť', 'nešťastie', 'vyľakanie', 'zdesenie', 'zlé_tušenie', 'hrôza', 'zimomriavky', 'mráz_po_chrbte', 'chvenie', 'mrazenie', 'trasenie_od_strachu', 'rozklepanie_sa', 'napätie', 'šteklenie', 'horor', 'hystéria', 'vystrašenie', 'panika', 'teror', 'vydesenie', 'postrašenie', 'záchvat_paniky', 'tréma', 'plachosť', 'ostýchavosť', 'ustrašenosť', 'averzia', 'odpor', 'bridenie', 'sprotivenie_sa', 'opovrhnutie', 'pohŕdanie', 'opovrhovanie', 'nepriateľstvo', 'animozita', 'zloba', 'zlomyseľnosť', 'mizantropia', 'mizogamia', 'mizogýnia', 'mizogynizmus', 'misológia', 'mizoneizmus', 'mizopédia', 'vražednosť', 'oduševnenie', 'povznesenie', 'rozjarenosť', 'vzrušenie', 'neviazanosť', 'plesanie', 'jasanie', 'jasot', 'agape', 'agapé', 'zamilovanosť', 'zaľúbenosť', 'zápal', 'zapálenie', 'benevolencia', 'oddanosť', 'vernosť', 'synovská_láska', 'hlboké_city', 'ľúbenie', 'láskyplnosť', 'loajálnosť', 'šteňacia_láska', 'zaľúbenie', 'zaslepenie', 'uctievanie', 'rozčúlenie', 'nespokojnosť', 'frustrácia', 'obťažovanie', 'muky', 'urazenosť', 'záchvat', 'záchvat_zúrivosti', 'scéna', 'záchvat_hnevu', 'prchkosť', 'popudlivosť', 'splín', 'besnosť', 'zlosť', 'komfort', 'oblaženie', 'vyžarovanie', 'rozhorčenie', 'smútok', 'žiaľ', 'užialenosť', 'predtucha', 'tušenie', 'predvídanie', 'skľúčenosť', 'clivota', 'pochmúrnosť', 'tŕpnutie', 'nesmelosť', 'hanblivosť', 'agresia', 'agresivita', 'zlá_krv', 'antagonizmus', 'bojovnosť', 'triedna_nenávisť', 'zahorknutosť', 'roztrpčenie', 'nevraživosť', 'škodlivosť', 'zlý_úmysel', 'zlovôľa', 'truc', 'trucovanie', 'jed', 'pomstychtivosť', 'eufória', 'zhon', 'červenanie', 'opojenie', 'dráždenie', 'triumf', 'dobročinnosť', 'teplo', 'nirvána', 'osvietenie', 'smútenie', 'strata', 'pálčivosť', 'naliehavosť', 'predzvesť', 'váhavosť', 'nerozhodnosť', 'neasertívnosť', 'na_vojnovej_nohe', 'závisť', 'závistlivosť', 'neprajnosť', 'nevybavené_účty', 'mrzutosť', 'nevrlosť', 'chamtivosť', 'žiarlivosť', 'závisť_penisu', 'nevôľa,zádumčivosť,očakávanie,obavy,nedotklivosť,verva,roztopašnosť,úľak,zľaknutie,agresívnosť']","Slovo ""auto""  sa má k slovu ""limuzína"" ako slovo ""emócia"" k slovu "
75,SK,emócia,vyžarovanie,korenie,"['čierne_korenie', 'nové_korenie', 'adžvan', 'rímska_rasca', 'rasca', 'kardamóm', 'čínska_škorica', 'kajenské_korenie', 'zelerové_semienka', 'čili_korenie', 'chilli_korenie', 'škorica', 'klinček', 'koriander', 'kôpor', 'fenikel', 'senovka_grécka', 'kadidlo', 'galgan', 'cesnak', 'zázvor', 'chren', 'jalapeño', 'jalovec', 'sladké_drievko', 'muškátový_kvet', 'horčica', 'muškátový_oriešok', 'cibuľa', 'paprika', 'piepor', 'šafrán', 'saturejka', 'sezam', 'aníz', 'škumpa', 'tabasko', 'tamarind', 'kurkuma', 'zmes_piatich_korení', 'mletý_zázvor', 'badián', 'hviezdicový_aníz', 'čínsky_aníz', 'ajowan,koptská_rasca,celerové_semienka,borievka']","Slovo ""emócia""  sa má k slovu ""vyžarovanie"" ako slovo ""korenie"" k slovu "
76,SK,loď,remorkér,emócia,"['hnev', 'úzkosť', 'nadšenie', 'strach', 'bojazlivosť', 'ľak', 'bázeň', 'zbožňovanie', 'nenávisť', 'zášť', 'radosť', 'rozradostenosť', 'potešenie', 'láska', 'otrávenosť', 'podráždenie', 'trápenie', 'zlá_nálada', 'dopálenie', 'husia_koža', 'zúrivosť', 'besnenie', 'šialenstvo', 'znechutenie', 'pobúrenie', 'nazúrenie_sa', 'rozzúrenie_sa', 'pohoršenie', 'urážka', 'úzkostlivosť', 'znepokojenie', 'vnútorný_nepokoj', 'starosť', 'starostlivosť', 'nekľud', 'rozpačitosť', 'podráždenosť', 'nepohoda', 'nepokoj', 'neistota', 'nervozita', 'ľakavosť', 'nervóznosť', 'škrupule', 'zábrany', 'pochybnosť', 'zlá_predtucha', 'obava', 'extáza', 'vytrženie', 'unesenie', 'exaltovanosť', 'rozpaky', 'uspokojenie', 'spokojnosť', 'šťastie', 'blaženosť', 'nešťastie', 'vyľakanie', 'zdesenie', 'zlé_tušenie', 'hrôza', 'zimomriavky', 'mráz_po_chrbte', 'chvenie', 'mrazenie', 'trasenie_od_strachu', 'rozklepanie_sa', 'napätie', 'šteklenie', 'horor', 'hystéria', 'vystrašenie', 'panika', 'teror', 'vydesenie', 'postrašenie', 'záchvat_paniky', 'tréma', 'plachosť', 'ostýchavosť', 'ustrašenosť', 'averzia', 'odpor', 'bridenie', 'sprotivenie_sa', 'opovrhnutie', 'pohŕdanie', 'opovrhovanie', 'nepriateľstvo', 'animozita', 'zloba', 'zlomyseľnosť', 'mizantropia', 'mizogamia', 'mizogýnia', 'mizogynizmus', 'misológia', 'mizoneizmus', 'mizopédia', 'vražednosť', 'oduševnenie', 'povznesenie', 'rozjarenosť', 'vzrušenie', 'neviazanosť', 'plesanie', 'jasanie', 'jasot', 'agape', 'agapé', 'zamilovanosť', 'zaľúbenosť', 'zápal', 'zapálenie', 'benevolencia', 'oddanosť', 'vernosť', 'synovská_láska', 'hlboké_city', 'ľúbenie', 'láskyplnosť', 'loajálnosť', 'šteňacia_láska', 'zaľúbenie', 'zaslepenie', 'uctievanie', 'rozčúlenie', 'nespokojnosť', 'frustrácia', 'obťažovanie', 'muky', 'urazenosť', 'záchvat', 'záchvat_zúrivosti', 'scéna', 'záchvat_hnevu', 'prchkosť', 'popudlivosť', 'splín', 'besnosť', 'zlosť', 'komfort', 'oblaženie', 'vyžarovanie', 'rozhorčenie', 'smútok', 'žiaľ', 'užialenosť', 'predtucha', 'tušenie', 'predvídanie', 'skľúčenosť', 'clivota', 'pochmúrnosť', 'tŕpnutie', 'nesmelosť', 'hanblivosť', 'agresia', 'agresivita', 'zlá_krv', 'antagonizmus', 'bojovnosť', 'triedna_nenávisť', 'zahorknutosť', 'roztrpčenie', 'nevraživosť', 'škodlivosť', 'zlý_úmysel', 'zlovôľa', 'truc', 'trucovanie', 'jed', 'pomstychtivosť', 'eufória', 'zhon', 'červenanie', 'opojenie', 'dráždenie', 'triumf', 'dobročinnosť', 'teplo', 'nirvána', 'osvietenie', 'smútenie', 'strata', 'pálčivosť', 'naliehavosť', 'predzvesť', 'váhavosť', 'nerozhodnosť', 'neasertívnosť', 'na_vojnovej_nohe', 'závisť', 'závistlivosť', 'neprajnosť', 'nevybavené_účty', 'mrzutosť', 'nevrlosť', 'chamtivosť', 'žiarlivosť', 'závisť_penisu', 'nevôľa,zádumčivosť,očakávanie,obavy,nedotklivosť,verva,roztopašnosť,úľak,zľaknutie,agresívnosť']","Slovo ""loď""  sa má k slovu ""remorkér"" ako slovo ""emócia"" k slovu "
77,SK,korenie,nové_korenie,korenie,"['čierne_korenie', 'nové_korenie', 'adžvan', 'rímska_rasca', 'rasca', 'kardamóm', 'čínska_škorica', 'kajenské_korenie', 'zelerové_semienka', 'čili_korenie', 'chilli_korenie', 'škorica', 'klinček', 'koriander', 'kôpor', 'fenikel', 'senovka_grécka', 'kadidlo', 'galgan', 'cesnak', 'zázvor', 'chren', 'jalapeño', 'jalovec', 'sladké_drievko', 'muškátový_kvet', 'horčica', 'muškátový_oriešok', 'cibuľa', 'paprika', 'piepor', 'šafrán', 'saturejka', 'sezam', 'aníz', 'škumpa', 'tabasko', 'tamarind', 'kurkuma', 'zmes_piatich_korení', 'mletý_zázvor', 'badián', 'hviezdicový_aníz', 'čínsky_aníz', 'ajowan,koptská_rasca,celerové_semienka,borievka']","Slovo ""korenie""  sa má k slovu ""nové_korenie"" ako slovo ""korenie"" k slovu "
78,SK,fľaška,banka,dezert,"['koláč', 'ambrózia', 'pečená_Aljaška', 'šarlotka', 'kompót', 'ovocný_kompót', 'knedlík', 'flan', 'ľadový_dezert', 'junket', 'čokoládový_krém', 'pavlova', 'broskyňa_melba', 'puding', 'syllabub', 'tiramisu', 'šľahačka', 'zabaglione', 'šodó', 'ruská_šarlotka', 'jablkový_knedlík', 'ľadová_pudingová_torta', 'točená_zmrzlina', 'mrazený_puding', 'mrazený_jogurt', 'koláč_so_zmrzlinou', 'zmrzlinový_kornútik', 'zmrzlinový_pohár', 'Sundae', 'frappé', 'zmrzlina', 'nanuk', 'lízatko', 'lízanka', 'parfé', 'šerbet', 'piškótová_torta', 'žemľovka_s_jablkami', 'čokoládový_puding', 'flameri', 'hrachová_kaša', 'slivkový_puding', 'vianočný_puding', 'lojový_puding', 'tapiokový_puding', 'valinkový_puding', 'taliansky_ľad', 'sorbet', 'čokoládová_zmrzlina', 'broskiňová_zmrzlina', 'jahodová_zmrzlina', 'tutti-frutti', 'vanilková_zmrzlina', 'banana_split', 'čokoládový_nanuk', 'zmrzlinová_bomba,banánový_split,tutti_frutti,palacinka,tvarohový_koláč,koláčik,krémeš,múčnik,šarlota']","Slovo ""fľaška""  sa má k slovu ""banka"" ako slovo ""dezert"" k slovu "
79,SK,kostol,katedrála,emócia,"['hnev', 'úzkosť', 'nadšenie', 'strach', 'bojazlivosť', 'ľak', 'bázeň', 'zbožňovanie', 'nenávisť', 'zášť', 'radosť', 'rozradostenosť', 'potešenie', 'láska', 'otrávenosť', 'podráždenie', 'trápenie', 'zlá_nálada', 'dopálenie', 'husia_koža', 'zúrivosť', 'besnenie', 'šialenstvo', 'znechutenie', 'pobúrenie', 'nazúrenie_sa', 'rozzúrenie_sa', 'pohoršenie', 'urážka', 'úzkostlivosť', 'znepokojenie', 'vnútorný_nepokoj', 'starosť', 'starostlivosť', 'nekľud', 'rozpačitosť', 'podráždenosť', 'nepohoda', 'nepokoj', 'neistota', 'nervozita', 'ľakavosť', 'nervóznosť', 'škrupule', 'zábrany', 'pochybnosť', 'zlá_predtucha', 'obava', 'extáza', 'vytrženie', 'unesenie', 'exaltovanosť', 'rozpaky', 'uspokojenie', 'spokojnosť', 'šťastie', 'blaženosť', 'nešťastie', 'vyľakanie', 'zdesenie', 'zlé_tušenie', 'hrôza', 'zimomriavky', 'mráz_po_chrbte', 'chvenie', 'mrazenie', 'trasenie_od_strachu', 'rozklepanie_sa', 'napätie', 'šteklenie', 'horor', 'hystéria', 'vystrašenie', 'panika', 'teror', 'vydesenie', 'postrašenie', 'záchvat_paniky', 'tréma', 'plachosť', 'ostýchavosť', 'ustrašenosť', 'averzia', 'odpor', 'bridenie', 'sprotivenie_sa', 'opovrhnutie', 'pohŕdanie', 'opovrhovanie', 'nepriateľstvo', 'animozita', 'zloba', 'zlomyseľnosť', 'mizantropia', 'mizogamia', 'mizogýnia', 'mizogynizmus', 'misológia', 'mizoneizmus', 'mizopédia', 'vražednosť', 'oduševnenie', 'povznesenie', 'rozjarenosť', 'vzrušenie', 'neviazanosť', 'plesanie', 'jasanie', 'jasot', 'agape', 'agapé', 'zamilovanosť', 'zaľúbenosť', 'zápal', 'zapálenie', 'benevolencia', 'oddanosť', 'vernosť', 'synovská_láska', 'hlboké_city', 'ľúbenie', 'láskyplnosť', 'loajálnosť', 'šteňacia_láska', 'zaľúbenie', 'zaslepenie', 'uctievanie', 'rozčúlenie', 'nespokojnosť', 'frustrácia', 'obťažovanie', 'muky', 'urazenosť', 'záchvat', 'záchvat_zúrivosti', 'scéna', 'záchvat_hnevu', 'prchkosť', 'popudlivosť', 'splín', 'besnosť', 'zlosť', 'komfort', 'oblaženie', 'vyžarovanie', 'rozhorčenie', 'smútok', 'žiaľ', 'užialenosť', 'predtucha', 'tušenie', 'predvídanie', 'skľúčenosť', 'clivota', 'pochmúrnosť', 'tŕpnutie', 'nesmelosť', 'hanblivosť', 'agresia', 'agresivita', 'zlá_krv', 'antagonizmus', 'bojovnosť', 'triedna_nenávisť', 'zahorknutosť', 'roztrpčenie', 'nevraživosť', 'škodlivosť', 'zlý_úmysel', 'zlovôľa', 'truc', 'trucovanie', 'jed', 'pomstychtivosť', 'eufória', 'zhon', 'červenanie', 'opojenie', 'dráždenie', 'triumf', 'dobročinnosť', 'teplo', 'nirvána', 'osvietenie', 'smútenie', 'strata', 'pálčivosť', 'naliehavosť', 'predzvesť', 'váhavosť', 'nerozhodnosť', 'neasertívnosť', 'na_vojnovej_nohe', 'závisť', 'závistlivosť', 'neprajnosť', 'nevybavené_účty', 'mrzutosť', 'nevrlosť', 'chamtivosť', 'žiarlivosť', 'závisť_penisu', 'nevôľa,zádumčivosť,očakávanie,obavy,nedotklivosť,verva,roztopašnosť,úľak,zľaknutie,agresívnosť']","Slovo ""kostol""  sa má k slovu ""katedrála"" ako slovo ""emócia"" k slovu "
80,SK,vankúš,vzduchový_vankúš,kuchynské_náčinie,"['hrniec', 'tanier', 'varič', 'plech', 'podnos', 'rošt', 'panvica', 'varič_vajec', 'cediaca_lyžica', 'parák', 'obracačka', 'škrabka,miska,naberačka,krájač']","Slovo ""vankúš""  sa má k slovu ""vzduchový_vankúš"" ako slovo ""kuchynské_náčinie"" k slovu "
81,SK,kontajner,črepník,počítač,"['laptop', 'desktop', 'tablet', 'smartfón', 'superpočítač', 'iphone', 'ipad']","Slovo ""kontajner""  sa má k slovu ""črepník"" ako slovo ""počítač"" k slovu "
82,SK,bubon,bongo,auto,"['limuzína', 'kabriolet', 'ambulancia', 'plážové_auto', 'kombi', 'kombík', 'combi', 'autobus', 'kraksňa', 'rachotina', 'taxi', 'taxík', 'kompakt', 'kupé', 'policajné_auto', 'elektromobil', 'hardtop', 'hatchback', 'hot_rod', 'džíp', 'landrover', 'náhradné_vozidlo', 'miniauto', 'minivan', 'autíčko', 'safety_car', 'pretekárske_auto', 'závodné_auto', 'roadster', 'dvojsedadlové_auto', 'sedan', 'športové_auto', 'športiak', 'SUV', 'stanley', 'parné_auto', 'továrenské_auto', 'tourer', 'jazdené_auto', 'ojazdené_auto', 'terénne_auto,teréniak,gazík,fáro,búrak,záchranka,sanitka,vrak,pohrebné_auto,liftback']","Slovo ""bubon""  sa má k slovu ""bongo"" ako slovo ""auto"" k slovu "
83,SK,auto,náhradné_vozidlo,posteľ,"['poschodová_posteľ', 'palanda', 'vstavaná_posteľ', 'zabudovaná_posteľ', 'lôžko', 'poľná_posteľ', 'gauč', 'smrteľná_posteľ', 'dvojposteľ', 'posteľ_s_nebesami', 'visutá_sieť', 'spací_vak', 'manželská_posteľ', 'sklápacia_posteľ', 'pričňa', 'rošt', 'nemocničná_posteľ', 'jednolôžko', 'výsuvná_posteľ', 'dvojlôžko', 'vodná_posteľ', 'jednolôžková_posteľ,dvojlôžková_posteľ']","Slovo ""auto""  sa má k slovu ""náhradné_vozidlo"" ako slovo ""posteľ"" k slovu "
84,SK,sedačka,stolička,sladkosť,"['lízatko', 'čokoládová_tyčinka', 'karobová_tyčinka', 'cukrík', 'bonbón', 'griláž', 'karamelka', 'štolverka', 'karamelová_tyčinka', 'karamel', 'cukrová_vata', 'dražé', 'fondán', 'fudge', 'gumový_cukrík', 'mentolka', 'mentolový_cukrík', 'lentilka', 'pyštek', 'pusinka', 'pelendrek', 'pendrek', 'cucací_cukrík', 'pastilka', 'marshmallow', 'marcipán', 'nugát', 'nugátová_tyčinka', 'oriešková_tyčinka', 'arašidová_tyčinka', 'pralinka', 'kandizovaný_cukor', 'cukrovinka', 'drops', 'truffle', 'čokoládové_truffle', 'lokum', 'veľkonočné_vajíčko', 'rumová_pralinka,lízanka,kyslý_cukrík,ovocný_cukrík,gumový_medvedík,salónka']","Slovo ""sedačka""  sa má k slovu ""stolička"" ako slovo ""sladkosť"" k slovu "
85,SK,emócia,rozčúlenie,šperk,"['náramok', 'korálka', 'bižutéria', 'spona', 'manžetový_gombík', 'náušnica', 'drahokam', 'klenot', 'vzácny_kameň', 'náhrdelník', 'špendlík', 'prsteň', 'spona_na_kravatu', 'náramok_na_nohu', 'visiace_náušnice', 'korunovačný_klenot', 'diamant', 'emerald', 'perla', 'rubín', 'safír', 'solitér', 'reťaz', 'retiazka', 'choker', 'golier', 'nákrčník', 'brošňa', 'špendlík_do_kravaty', 'prstienok', 'zásnubný_prsteň', 'smútočný_prsteň', 'prstenček', 'signet', 'pečatný_prsteň', 'manželský_prsteň', 'svadobná_obrúčka', 'čačka', 'perlička', 'náramnica,zlatá_reťaz,briliantový_šperk,perlový_náhrdelník,kryštál,piercing']","Slovo ""emócia""  sa má k slovu ""rozčúlenie"" ako slovo ""šperk"" k slovu "
86,SK,loď,motorový_čln,emócia,"['hnev', 'úzkosť', 'nadšenie', 'strach', 'bojazlivosť', 'ľak', 'bázeň', 'zbožňovanie', 'nenávisť', 'zášť', 'radosť', 'rozradostenosť', 'potešenie', 'láska', 'otrávenosť', 'podráždenie', 'trápenie', 'zlá_nálada', 'dopálenie', 'husia_koža', 'zúrivosť', 'besnenie', 'šialenstvo', 'znechutenie', 'pobúrenie', 'nazúrenie_sa', 'rozzúrenie_sa', 'pohoršenie', 'urážka', 'úzkostlivosť', 'znepokojenie', 'vnútorný_nepokoj', 'starosť', 'starostlivosť', 'nekľud', 'rozpačitosť', 'podráždenosť', 'nepohoda', 'nepokoj', 'neistota', 'nervozita', 'ľakavosť', 'nervóznosť', 'škrupule', 'zábrany', 'pochybnosť', 'zlá_predtucha', 'obava', 'extáza', 'vytrženie', 'unesenie', 'exaltovanosť', 'rozpaky', 'uspokojenie', 'spokojnosť', 'šťastie', 'blaženosť', 'nešťastie', 'vyľakanie', 'zdesenie', 'zlé_tušenie', 'hrôza', 'zimomriavky', 'mráz_po_chrbte', 'chvenie', 'mrazenie', 'trasenie_od_strachu', 'rozklepanie_sa', 'napätie', 'šteklenie', 'horor', 'hystéria', 'vystrašenie', 'panika', 'teror', 'vydesenie', 'postrašenie', 'záchvat_paniky', 'tréma', 'plachosť', 'ostýchavosť', 'ustrašenosť', 'averzia', 'odpor', 'bridenie', 'sprotivenie_sa', 'opovrhnutie', 'pohŕdanie', 'opovrhovanie', 'nepriateľstvo', 'animozita', 'zloba', 'zlomyseľnosť', 'mizantropia', 'mizogamia', 'mizogýnia', 'mizogynizmus', 'misológia', 'mizoneizmus', 'mizopédia', 'vražednosť', 'oduševnenie', 'povznesenie', 'rozjarenosť', 'vzrušenie', 'neviazanosť', 'plesanie', 'jasanie', 'jasot', 'agape', 'agapé', 'zamilovanosť', 'zaľúbenosť', 'zápal', 'zapálenie', 'benevolencia', 'oddanosť', 'vernosť', 'synovská_láska', 'hlboké_city', 'ľúbenie', 'láskyplnosť', 'loajálnosť', 'šteňacia_láska', 'zaľúbenie', 'zaslepenie', 'uctievanie', 'rozčúlenie', 'nespokojnosť', 'frustrácia', 'obťažovanie', 'muky', 'urazenosť', 'záchvat', 'záchvat_zúrivosti', 'scéna', 'záchvat_hnevu', 'prchkosť', 'popudlivosť', 'splín', 'besnosť', 'zlosť', 'komfort', 'oblaženie', 'vyžarovanie', 'rozhorčenie', 'smútok', 'žiaľ', 'užialenosť', 'predtucha', 'tušenie', 'predvídanie', 'skľúčenosť', 'clivota', 'pochmúrnosť', 'tŕpnutie', 'nesmelosť', 'hanblivosť', 'agresia', 'agresivita', 'zlá_krv', 'antagonizmus', 'bojovnosť', 'triedna_nenávisť', 'zahorknutosť', 'roztrpčenie', 'nevraživosť', 'škodlivosť', 'zlý_úmysel', 'zlovôľa', 'truc', 'trucovanie', 'jed', 'pomstychtivosť', 'eufória', 'zhon', 'červenanie', 'opojenie', 'dráždenie', 'triumf', 'dobročinnosť', 'teplo', 'nirvána', 'osvietenie', 'smútenie', 'strata', 'pálčivosť', 'naliehavosť', 'predzvesť', 'váhavosť', 'nerozhodnosť', 'neasertívnosť', 'na_vojnovej_nohe', 'závisť', 'závistlivosť', 'neprajnosť', 'nevybavené_účty', 'mrzutosť', 'nevrlosť', 'chamtivosť', 'žiarlivosť', 'závisť_penisu', 'nevôľa,zádumčivosť,očakávanie,obavy,nedotklivosť,verva,roztopašnosť,úľak,zľaknutie,agresívnosť']","Slovo ""loď""  sa má k slovu ""motorový_čln"" ako slovo ""emócia"" k slovu "
87,SK,hračka,hula_hup,hračka,"['bábika', 'lopta', 'balónik', 'hojdací_kôň', 'bábka', 'domček_pre_bábiky', 'domček', 'frisbee', 'koník', 'hula_hup', 'čertík_na_pružine', 'hrazdička', 'pajác', 'panák', 'kaleidoskop', 'šarkan', 'lego', 'Meccano', 'strieľačka', 'piñata', 'veterník', 'detský_domček', 'tyč_pogo', 'skákacia_tyč', 'špuntovka', 'hrkálka', 'pieskovisko', 'húpačka', 'kĺzačka', 'ihrisko', 'prak', 'gumipuška', 'katapult', 'hojdačka', 'medvedík', 'vĺčik', 'vláčik', 'vodná_pištoľ', 'pištoľ', 'jojo', 'hojdací_koník,húpací_kôň,húpací_koník,Merkur,stavebnica,hula_hop,šmýkačka,šmykľavka,piňata']","Slovo ""hračka""  sa má k slovu ""hula_hup"" ako slovo ""hračka"" k slovu "
88,SK,vak,nákupné_vrecko,kefa,"['zubná_kefka', 'kefka_na_fľašu', 'štetiny', 'kefa_na_oblečenie', 'kefa_na_vlasy', 'nechtová_kefka', 'maliarska_kefa', 'sobolí_štetec', 'peelingová_kefka', 'kefka_na_tvár', 'čistiaca_kefka', 'kefa_na_holenie']","Slovo ""vak""  sa má k slovu ""nákupné_vrecko"" ako slovo ""kefa"" k slovu "
89,SK,sladkosť,lízatko,posteľ,"['poschodová_posteľ', 'palanda', 'vstavaná_posteľ', 'zabudovaná_posteľ', 'lôžko', 'poľná_posteľ', 'gauč', 'smrteľná_posteľ', 'dvojposteľ', 'posteľ_s_nebesami', 'visutá_sieť', 'spací_vak', 'manželská_posteľ', 'sklápacia_posteľ', 'pričňa', 'rošt', 'nemocničná_posteľ', 'jednolôžko', 'výsuvná_posteľ', 'dvojlôžko', 'vodná_posteľ', 'jednolôžková_posteľ,dvojlôžková_posteľ']","Slovo ""sladkosť""  sa má k slovu ""lízatko"" ako slovo ""posteľ"" k slovu "
