,Language,a,b,c,d,prompts
186,EL,ημερολόγιο,γραπτό_υλικό,ζακέτα,"['ρούχο', 'παλτό', 'εξωτερικό_ένδυμα', 'ένδυμα', 'ρουχισμός', 'ενδυμασία', 'φορεσιά', 'φορετό', 'καταναλωτικό_αγαθό', 'κάλυμμα', 'εμπόρευμα', 'αγαθό_εμπορίου', 'αγαθό', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα']","το ""ημερολόγιο"" είναι προς το ""γραπτό_υλικό"" ό,τι το ""ζακέτα"" προς το "
187,EL,κολιέ,αντικείμενο,γκρέιπφρουτ,"['κίτρο', 'κιτρώδες_φρούτο', 'φρούτο', 'βρώσιμο_φρούτο', 'προϊόν', 'πράσινο_αγαθό', 'φρούτα_και_λαχανικά', 'τρόφιμο', 'ύλη', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'μονάδα', 'οντότητα', 'αντικείμενο']","το ""κολιέ"" είναι προς το ""αντικείμενο"" ό,τι το ""γκρέιπφρουτ"" προς το "
188,EL,ράφι,φυσικό_αντικείμενο,αποσμητικό,"['είδος_προσωπικής_υγιεινής', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'κατασκευή,τεχνούργημα']","το ""ράφι"" είναι προς το ""φυσικό_αντικείμενο"" ό,τι το ""αποσμητικό"" προς το "
189,EL,γλυκό,βρώσιμο_φρούτο,ημερολόγιο,"['γραφή', 'γραπτό_υλικό', 'γραπτό', 'γραπτή_επικοινωνία', 'γραπτή_γλώσσα', 'ασπρόμαυρος', 'επικοινωνία', 'αφαίρεση', 'αφηρημένη_οντότητα', 'οντότητα', 'βιβλίο', 'τόμος', 'προϊόν', 'παραγωγή', 'δημιουργία', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'κατασκευή,τεχνούργημα,δημιούργημα']","το ""γλυκό"" είναι προς το ""βρώσιμο_φρούτο"" ό,τι το ""ημερολόγιο"" προς το "
190,EL,πεζοδρόμιο,αντικείμενο,βραχιόλι,"['κόσμημα', 'μπάντα', 'ταινία', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'κόσμημα', 'στολισμός', 'διακόσμηση', 'στολίδι', 'στολισμός', 'χειροπέδα, κατασκευή, τεχνούργημα']","το ""πεζοδρόμιο"" είναι προς το ""αντικείμενο"" ό,τι το ""βραχιόλι"" προς το "
191,EL,δίχτυ_μαλλιών,φυσική_οντότητα,καρτ_ποστάλ,"['κάρτα', 'αλληλογραφία', 'πρώτης_κατηγορίας', 'επιστολή_πρώτης_κατηγορίας', 'γραπτή_επικοινωνία', 'γραπτή_γλώσσα', 'ασπρόμαυρος', 'ταχυδρομείο', 'επικοινωνία', 'μήνυμα', 'αφαίρεση', 'αφηρημένη_οντότητα', 'οντότητα']","το ""δίχτυ_μαλλιών"" είναι προς το ""φυσική_οντότητα"" ό,τι το ""καρτ_ποστάλ"" προς το "
192,EL,γραφείο,αντικείμενο,πουλόβερ,"['ρούχο', 'ένδυμα', 'ρουχισμός', 'ενδυμασία', 'φορεσιά', 'φορετό', 'καταναλωτικό_αγαθό', 'κάλυμμα', 'εμπόρευμα', 'αγαθό_εμπορίου', 'αγαθό', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'κατασκευή,τεχνούργημα']","το ""γραφείο"" είναι προς το ""αντικείμενο"" ό,τι το ""πουλόβερ"" προς το "
193,EL,σημειωματάριο,οντότητα,βενζίνη,"['καύσιμο', 'υδρογονάνθρακας', 'ουσία', 'οργανική_ένωση', 'ύλη', 'ένωση', 'χημική_ένωση', 'φυσική_οντότητα', 'χημικό', 'χημική_ουσία', 'οντότητα', 'υλικό', 'πράγμα', 'μέρος', 'μερίδα', 'συστατικό_μέρος', 'συστατικό', 'σχέση', 'αφαίρεση', 'αφηρημένη_οντότητα', 'τμήμα']","το ""σημειωματάριο"" είναι προς το ""οντότητα"" ό,τι το ""βενζίνη"" προς το "
194,EL,τηλεόραση,μέσο,καρφίτσα_μαλλιών,"['καρφίτσα', 'δέστρα', 'περιοριστικό', 'συσκευή', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'κατασκευή,τεχνούργημα']","το ""τηλεόραση"" είναι προς το ""μέσο"" ό,τι το ""καρφίτσα_μαλλιών"" προς το "
195,EL,γραφείο,έπιπλο,μπλοκ,"['σημειωματάριο', 'μπλοκ_σημειώσεων', 'ταμπλέτα', 'χαρτί', 'υλικό', 'πράγμα', 'ουσία', 'ύλη', 'μέρος', 'μερίδα', 'συστατικό_μέρος', 'συστατικό', 'φυσική_οντότητα', 'σχέση', 'οντότητα', 'αφαίρεση', 'αφηρημένη_οντότητα', 'τμήμα']","το ""γραφείο"" είναι προς το ""έπιπλο"" ό,τι το ""μπλοκ"" προς το "
196,EL,βενζίνη,οντότητα,αντιηλιακό,"['κρέμα', 'λοσιόν', 'αλοιφή', 'μαλλακτικό', 'είδος_προσωπικής_υγιεινής', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'κατασκευή,τεχνούργημα']","το ""βενζίνη"" είναι προς το ""οντότητα"" ό,τι το ""αντιηλιακό"" προς το "
197,EL,καναπές,φυσική_οντότητα,αποχυμωτής,"['σκεύος', 'φυσική_οντότητα', 'οντότητα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'στίφτης', 'μαγειρικό_σκεύος', 'εργαλείο', 'κατασκεύασμα']","το ""καναπές"" είναι προς το ""φυσική_οντότητα"" ό,τι το ""αποχυμωτής"" προς το "
198,EL,φόρεμα,αντικείμενο,σημειωματάριο,"['βιβλίο', 'τόμος', 'προϊόν', 'παραγωγή', 'δημιουργία', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'φορητός_υπολογιστής', 'προσωπικός_υπολογιστής', 'Η/Υ', 'μικροϋπολογιστής', 'ψηφιακός_υπολογιστής', 'υπολογιστής', 'υπολογιστική_μηχανή', 'υπολογιστική_συσκευή', 'επεξεργαστής_δεδομένων', 'ηλεκτρονικός_υπολογιστής', 'σύστημα_επεξεργασίας_πληροφοριών', 'μηχανή', 'συσκευή', 'κατασκευή,τεχνούργημα,δημιούργημα']","το ""φόρεμα"" είναι προς το ""αντικείμενο"" ό,τι το ""σημειωματάριο"" προς το "
199,EL,τοστιέρα,αντικείμενο,υπολογιστής,"['συσκευή', 'μηχανή', 'επινόημα', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'εμπειρογνώμονας', 'άτομο', 'πρόσωπο', 'κάποιος', 'θνητός', 'ψυχή', 'δράστης', 'αιτία', 'δράστης', 'οργανισμός', 'οντότητα', 'ζωντανό_ον', 'έμψυχη_οντότητα', 'μηχάνημα,γκάτζετ,κατασκευή,τεχνούργημα']","το ""τοστιέρα"" είναι προς το ""αντικείμενο"" ό,τι το ""υπολογιστής"" προς το "
200,EL,τηλεόραση,μηχανή,οδοντόβουρτσα,"['βούρτσα', 'είδος_προσωπικής_υγιεινής', 'εργαλείο', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'μουστάκι', 'τρίχα_προσώπου', 'μαλλιά', 'κάλυμμα_σώματος', 'κάλυμμα', 'φυσικό_κάλυμμα']","το ""τηλεόραση"" είναι προς το ""μηχανή"" ό,τι το ""οδοντόβουρτσα"" προς το "
201,EL,πουκάμισο,οντότητα,σημειωματάριο,"['βιβλίο', 'τόμος', 'προϊόν', 'παραγωγή', 'δημιουργία', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'φορητός_υπολογιστής', 'προσωπικός_υπολογιστής', 'Η/Υ', 'μικροϋπολογιστής', 'ψηφιακός_υπολογιστής', 'υπολογιστής', 'υπολογιστική_μηχανή', 'υπολογιστική_συσκευή', 'επεξεργαστής_δεδομένων', 'ηλεκτρονικός_υπολογιστής', 'σύστημα_επεξεργασίας_πληροφοριών', 'μηχανή', 'συσκευή', 'κατασκευή,τεχνούργημα,δημιούργημα']","το ""πουκάμισο"" είναι προς το ""οντότητα"" ό,τι το ""σημειωματάριο"" προς το "
202,EL,πεζοδρόμιο,μονοπάτι,φούστα,"['ρούχο', 'ένδυμα', 'ρουχισμός', 'ενδυμασία', 'φορεσιά', 'φορετό', 'καταναλωτικό_αγαθό', 'κάλυμμα', 'εμπόρευμα', 'αγαθό_εμπορίου', 'αγαθό', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα']","το ""πεζοδρόμιο"" είναι προς το ""μονοπάτι"" ό,τι το ""φούστα"" προς το "
203,EL,φωτογραφία,φυσική_οντότητα,γλυκό,"['τρόφιμο', 'ζύμη', 'αφέψημα', 'μείγμα', 'προϊόν_διατροφής', 'θρεπτικό_συστατικό', 'ουσία', 'ύλη', 'φυσική_οντότητα', 'οντότητα', 'ψημένο_αγαθό', 'στερεά_τροφή', 'στερεό']","το ""φωτογραφία"" είναι προς το ""φυσική_οντότητα"" ό,τι το ""γλυκό"" προς το "
204,EL,αποχυμωτής,αντικείμενο,φόρεμα,"['ρούχο', 'ένδυμα', 'ρουχισμός', 'ενδυμασία', 'φορεσιά', 'φορετό', 'καταναλωτικό_αγαθό', 'κάλυμμα', 'εμπόρευμα', 'αγαθό_εμπορίου', 'αγαθό', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'κατασκευή,τεχνούργημα']","το ""αποχυμωτής"" είναι προς το ""αντικείμενο"" ό,τι το ""φόρεμα"" προς το "
205,EL,πίτα,γλωσσική_επικοινωνία,βενζίνη,"['καύσιμο', 'υδρογονάνθρακας', 'ουσία', 'οργανική_ένωση', 'ύλη', 'ένωση', 'χημική_ένωση', 'φυσική_οντότητα', 'χημικό', 'χημική_ουσία', 'οντότητα', 'υλικό', 'πράγμα', 'μέρος', 'μερίδα', 'συστατικό_μέρος', 'συστατικό', 'σχέση', 'αφαίρεση', 'αφηρημένη_οντότητα', 'τμήμα']","το ""πίτα"" είναι προς το ""γλωσσική_επικοινωνία"" ό,τι το ""βενζίνη"" προς το "
206,EL,κολιέ,φυσικό_αντικείμενο,υπολογιστής,"['συσκευή', 'μηχανή', 'επινόημα', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'εμπειρογνώμονας', 'άτομο', 'πρόσωπο', 'κάποιος', 'θνητός', 'ψυχή', 'δράστης', 'αιτία', 'δράστης', 'οργανισμός', 'οντότητα', 'ζωντανό_ον', 'έμψυχη_οντότητα', 'μηχάνημα,γκάτζετ,κατασκευή,τεχνούργημα']","το ""κολιέ"" είναι προς το ""φυσικό_αντικείμενο"" ό,τι το ""υπολογιστής"" προς το "
207,EL,φούστα,κάλυμμα,άρωμα,"['είδος_προσωπικής_υγιεινής', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα']","το ""φούστα"" είναι προς το ""κάλυμμα"" ό,τι το ""άρωμα"" προς το "
208,EL,αντιηλιακό,αλοιφή,αντιηλιακό,"['κρέμα', 'λοσιόν', 'αλοιφή', 'μαλλακτικό', 'είδος_προσωπικής_υγιεινής', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'κατασκευή,τεχνούργημα']","το ""αντιηλιακό"" είναι προς το ""αλοιφή"" ό,τι το ""αντιηλιακό"" προς το "
209,EL,φλιτζάνι,αντικείμενο,γραφείο,"['έπιπλο', 'τραπέζι', 'επίπλωση', 'κατασκεύασμα', 'μονάδα', 'αντικείμενο', 'φυσικό_αντικείμενο', 'φυσική_οντότητα', 'οντότητα', 'κατασκευή,τεχνούργημα']","το ""φλιτζάνι"" είναι προς το ""αντικείμενο"" ό,τι το ""γραφείο"" προς το "
210,IT,poltrona,sedia,divano,"['mobili', 'seduta', ""elemento_d'_arredamento"", ""complemento_d'_arredo"", 'arredamento', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', ""sofà,manufatto,suppellettile,arredo,mobile,mobilio,mobilia,articolo_d'_arredamento,pezzo_d'_arredamento,oggetto_materiale,oggetto_concreto""]","""poltrona"" sta a ""sedia"" come ""divano"" sta a  "
211,IT,cuffia,materiale,pasticcio,"['pasticceria', 'prodotti_da_forno', 'cibo', 'cibo_solido', 'materia', 'entità', 'indoeuropea', 'lingua_indoeuropea', 'indo-ittita', 'lingua_naturale', 'lingua', 'linguaggio', 'comunicazione_linguistica', 'comunicazione', 'astrazione', 'entità_astratta', 'torta,crostata,alimento,piatto,pietanza,dessert']","""cuffia"" sta a ""materiale"" come ""pasticcio"" sta a  "
212,IT,vasca,entità_fisica,pasticcio,"['pasticceria', 'prodotti_da_forno', 'cibo', 'cibo_solido', 'materia', 'entità', 'indoeuropea', 'lingua_indoeuropea', 'indo-ittita', 'lingua_naturale', 'lingua', 'linguaggio', 'comunicazione_linguistica', 'comunicazione', 'astrazione', 'entità_astratta', 'torta,crostata,alimento,piatto,pietanza,dessert']","""vasca"" sta a ""entità_fisica"" come ""pasticcio"" sta a  "
213,IT,tostapane,oggetto_fisico,cuffia,"['rete', 'reticolo', 'maglia', 'retinatura', 'tessuto', 'stoffa', 'materiale', 'tessile', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'cappello,copricapo,articolo_di_vestiario']","""tostapane"" sta a ""oggetto_fisico"" come ""cuffia"" sta a  "
214,IT,limone,frutta,televisione,"['apparecchio', 'macchina', 'ricevitore', 'sistema_di_ricezione', 'scena', 'apparecchiatura_elettronica', 'apparecchiatura', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'trasmissione', 'telecomunicazione', 'mezzo', 'dispositivo,ricevente,set,radiodiffusione,tivù,meccanismo,congegno,strumento,tv,televisiore']","""limone"" sta a ""frutta"" come ""televisione"" sta a  "
215,IT,diario,comunicazione_scritta,diario,"['giornale', 'scrittura', 'materiale_scritto', 'uno_scritto', 'comunicazione_scritta', 'parola_scritta', 'nero_su_bianco', 'comunicazione', 'astrazione', 'entità_astratta', 'entità', 'libro', 'volume', 'prodotto', 'produzione', 'creazione', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'tomo,periodico,rivista,estratto,testo,messaggio,quaderno']","""diario"" sta a ""comunicazione_scritta"" come ""diario"" sta a  "
216,IT,diario,materiale_scritto,giacca,"['vestiti', 'cappotto', 'soprabito', 'indumento_esterno', 'capo', 'abbigliamento', ""capo_d'_abbigliamento"", 'veste', 'indumento', 'vestimento', 'vestiario', 'beni_di_consumo', 'copertura', 'merce', 'prodotto_commerciale', 'bene', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'abito,capo_di_vestiario,giubba,vestito']","""diario"" sta a ""materiale_scritto"" come ""giacca"" sta a  "
217,IT,collana,oggetto,pompelmo,"['agrumi', 'frutta', 'frutta_commestibile', 'prodotto', 'prodotti_ecologici', 'prodotti_ortofrutticoli', 'cibo', 'materia', 'oggetto_naturale', 'entità_fisica', 'unità', 'entità', 'oggetto', 'oggetto_fisico', 'produzione,albero,essere_vivente,organismo_vegetale,prodotti_green,generi_alimentari']","""collana"" sta a ""oggetto"" come ""pompelmo"" sta a  "
218,IT,scaffale,oggetto_fisico,deodorante,"['toeletta', 'articolo_da_bagno', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'profumtore,liquido,sostanza']","""scaffale"" sta a ""oggetto_fisico"" come ""deodorante"" sta a  "
219,IT,sfoglia,frutta_commestibile,diario,"['giornale', 'scrittura', 'materiale_scritto', 'uno_scritto', 'comunicazione_scritta', 'parola_scritta', 'nero_su_bianco', 'comunicazione', 'astrazione', 'entità_astratta', 'entità', 'libro', 'volume', 'prodotto', 'produzione', 'creazione', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'tomo,periodico,rivista,estratto,testo,messaggio,quaderno']","""sfoglia"" sta a ""frutta_commestibile"" come ""diario"" sta a  "
220,IT,marciapiede,oggetto,bracciale,"['articolo_di_gioielleria', 'cinturino', 'fascia', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'adornamento', 'decorazione', 'ornamento', 'decoro', 'gioia,bijou,bigiotteria,gioiello,gioielleria,prodotto,manufatto,monile,oreficeria,nastro']","""marciapiede"" sta a ""oggetto"" come ""bracciale"" sta a  "
221,IT,cuffia,entità_fisica,cartolina,"['biglietto', 'corrispondenza', 'posta_prioritaria', 'comunicazione_scritta', 'parola_scritta', 'nero_su_bianco', 'posta', 'comunicazione', 'messaggio', 'astrazione', 'entità_astratta', 'entità', 'cartoncino,talloncino,brano,porzione']","""cuffia"" sta a ""entità_fisica"" come ""cartolina"" sta a  "
222,IT,scrivania,oggetto,maglione,"['vestiti', 'capo', 'abbigliamento', ""capo_d'_abbigliamento"", 'veste', 'indumento', 'vestimento', 'vestiario', 'beni_di_consumo', 'copertura', 'merce', 'prodotto_commerciale', 'bene', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'capo_di_vestiario,cosa,prodotto,maglietta']","""scrivania"" sta a ""oggetto"" come ""maglione"" sta a  "
223,IT,notebook,entità,benzina,"['carburante', 'idrocarburo', 'sostanza', 'composto_organico', 'materia', 'miscela', 'composto_chimico', 'entità_fisica', 'prodotto_chimico', 'sostanza_chimica', 'entità', 'materiale', 'cosa', 'parte', 'porzione', 'parte_componente', 'componente', 'costituente', 'relazione', 'astrazione', 'entità_astratta', 'gasolio,liquido,combustibile,combustibile_fossile,agente_chimico']","""notebook"" sta a ""entità"" come ""benzina"" sta a  "
224,IT,televisione,mezzo,forcina,"['spilletta', 'aggancio', 'allacciatura', 'presa', 'fissaggio', 'contenimento', 'strumento', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'attrezzo,arnese,fermaglio,fermacapelli,forcella']","""televisione"" sta a ""mezzo"" come ""forcina"" sta a  "
225,IT,scrivania,mobili,blocco_note,"['blocco', 'blocco_di_carta', 'tavoletta', 'carta', 'materiale', 'cosa', 'sostanza', 'materia', 'porzione', 'parte_componente', 'componente', 'costituente', 'entità_fisica', 'relazione', 'entità', 'astrazione', 'entità_astratta', 'parte', 'tacquino,bloc_notes,quaderno']","""scrivania"" sta a ""mobili"" come ""blocco_note"" sta a  "
226,IT,benzina,entità,protezione_solare,"['crema', 'lozione', 'unguento', 'emolliente', 'toeletta', 'articolo_da_bagno', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'fluido,cosmetico,muillage']","""benzina"" sta a ""entità"" come ""protezione_solare"" sta a  "
227,IT,divano,entità_fisica,spremiagrumi,"['utensile', 'entità_fisica', 'entità', 'unità', 'oggetto', 'oggetto_fisico', 'utensile_da_cucina', 'strumento', 'artefatto', 'estrattore,centrifugatore,centrifuga,elettrodomenstico,apparecchio,meccanismo,congegno']","""divano"" sta a ""entità_fisica"" come ""spremiagrumi"" sta a  "
228,IT,abito,oggetto,notebook,"['libro', 'volume', 'prodotto', 'produzione', 'creazione', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'computer_portatile', 'personal_computer', 'pc', 'microcomputer', 'computer_digitale', 'computer', 'strumento_di_calcolo', 'dispositivo_informatico', 'processore_di_dati', 'computer_elettronico', 'sistema_di_elaborazione_delle_informazioni', 'macchina', 'dispositivo', 'laptop,calcolatore,portatile,dispositivo_di_calcolo,sistema_informatico,strumento,apparecchio,device']","""abito"" sta a ""oggetto"" come ""notebook"" sta a  "
229,IT,tostapane,oggetto,computer,"['dispositivo', 'macchina', 'gadget', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'esperto', 'persona', 'individuo', 'qualcuno', 'mortale', 'anima', 'agente_scatenante', 'causa', 'agente_causale', 'organismo', 'essere', 'cosa_vivente', 'cosa_animata', 'calcolatore,elaboratore,calcolatore_elettronico,strumento_di_calcolo,apparecchio,device,congegno,meccanismo,spirito']","""tostapane"" sta a ""oggetto"" come ""computer"" sta a  "
230,IT,televisione,macchina,spazzolino_da_denti,"['spazzola', 'toeletta', 'articolo_da_bagno', 'strumento', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'baffo', 'barba', 'peli', 'copertura', 'copertura_naturale', 'oggetto_naturale', 'attrezzo,utensile,arnese,prodotto,bene_di_consumo,igiene,igiene_personale,casalinghi']","""televisione"" sta a ""macchina"" come ""spazzolino_da_denti"" sta a  "
231,IT,camicia,entità,notebook,"['libro', 'volume', 'prodotto', 'produzione', 'creazione', 'artefatto', 'unità', 'oggetto', 'oggetto_fisico', 'entità_fisica', 'entità', 'computer_portatile', 'personal_computer', 'pc', 'microcomputer', 'computer_digitale', 'computer', 'strumento_di_calcolo', 'dispositivo_informatico', 'processore_di_dati', 'computer_elettronico', 'sistema_di_elaborazione_delle_informazioni', 'macchina', 'dispositivo', 'laptop,calcolatore,portatile,dispositivo_di_calcolo,sistema_informatico,strumento,apparecchio,device']","""camicia"" sta a ""entità"" come ""notebook"" sta a  "
